duration,amount,inst_rate,personal_status,residing_since,age,num_credits,dependents,foreign_worker,status,under_30,is_female,is_foreign_worker,checkin_acc_A11,checkin_acc_A12,checkin_acc_A13,checkin_acc_A14,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,saving_acc_A61,saving_acc_A62,saving_acc_A63,saving_acc_A64,saving_acc_A65,present_emp_since_A71,present_emp_since_A72,present_emp_since_A73,present_emp_since_A74,present_emp_since_A75,other_debtors_A101,other_debtors_A102,other_debtors_A103,property_A121,property_A122,property_A123,property_A124,inst_plans_A141,inst_plans_A142,inst_plans_A143,housing_A151,housing_A152,housing_A153,job_A171,job_A172,job_A173,job_A174,telephone_A191,telephone_A192
-1.23647786,-0.683458267,-1.764513585,A93,1.046986678,46,1.027078912,2.334868926,A202,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.821635929,-0.690901578,0.918477168,A92,1.046986678,40,1.027078912,-0.428289566,A201,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.987572702,-0.65545724,0.024146917,A93,-0.765977267,27,-0.704925998,-0.428289566,A201,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.75476341,-0.386434721,0.918477168,A93,1.046986678,36,1.027078912,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1.252573727,1.184812745,0.918477168,A93,1.046986678,34,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.738667543,-0.389979155,0.918477168,A93,1.046986678,38,1.027078912,-0.428289566,A202,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
-0.406793998,-0.229061864,-0.870183334,A93,1.046986678,43,-0.704925998,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
-0.074920453,0.075759435,-0.870183334,A91,1.046986678,44,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0.008047933,0.174294692,-0.870183334,A93,-0.765977267,24,-0.704925998,-0.428289566,A202,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.987572702,-0.027029143,-1.764513585,A92,-0.765977267,33,-0.704925998,-0.428289566,A201,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-1.23647786,4.120312748,-1.764513585,A93,1.046986678,68,-0.704925998,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
-0.738667543,-0.449880085,0.024146917,A93,1.046986678,30,-0.704925998,2.334868926,A201,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
-0.738667543,-0.912428685,0.918477168,A93,-0.765977267,46,1.027078912,-0.428289566,A201,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.738667543,-0.683103823,0.918477168,A93,-0.765977267,43,1.027078912,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.987572702,-0.725637028,0.024146917,A93,-1.67245924,30,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.738667543,0.090646057,-0.870183334,A93,0.140504706,45,-0.704925998,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.904604315,-0.611506262,0.024146917,A93,-0.765977267,31,-0.704925998,2.334868926,A202,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-1.402414633,-0.643760609,-0.870183334,A93,-1.67245924,42,2.759083822,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2.248194362,1.802961985,-1.764513585,A92,-1.67245924,30,1.027078912,-0.428289566,A201,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.738667543,-0.146122115,0.918477168,A93,1.046986678,38,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
-0.738667543,-0.488514412,0.918477168,A92,1.046986678,29,-0.704925998,-0.428289566,A201,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0.588826637,0.260424432,0.024146917,A93,-0.765977267,45,-0.704925998,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0.008047933,-0.325470461,-1.764513585,A91,1.046986678,47,1.027078912,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.489762384,0.100924915,0.024146917,A93,-0.765977267,29,-0.704925998,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
-0.821635929,0.236676726,-1.764513585,A93,-0.765977267,40,1.027078912,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.256953092,1.460924131,-1.764513585,A93,1.046986678,43,-0.704925998,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.256953092,-0.736624772,-1.764513585,A92,1.046986678,29,1.027078912,-0.428289566,A201,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
0.256953092,-0.259898438,0.918477168,A93,1.046986678,47,1.027078912,2.334868926,A201,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.489762384,-0.711459293,-0.870183334,A94,-0.765977267,25,-0.704925998,-0.428289566,A201,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0.008047933,-0.12343774,-1.764513585,A92,-1.67245924,28,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.738667543,-0.312356057,0.918477168,A93,0.140504706,50,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1.252573727,1.303196831,-0.870183334,A93,-0.765977267,35,-0.704925998,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
0.256953092,3.299067456,0.918477168,A92,-0.765977267,44,-0.704925998,-0.428289566,A201,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
-0.738667543,-0.520059872,0.024146917,A93,1.046986678,44,-0.704925998,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.75476341,1.033465425,-1.764513585,A94,1.046986678,24,1.027078912,-0.428289566,A201,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
2.248194362,1.017869917,0.918477168,A92,1.046986678,58,1.027078912,-0.428289566,A201,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
-1.23647786,-0.680268276,-1.764513585,A92,-0.765977267,23,-0.704925998,-0.428289566,A201,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0.505858251,0.954778997,-1.764513585,A93,-0.765977267,30,1.027078912,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.240857225,0.037833994,-0.870183334,A93,-1.67245924,31,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1.252573727,1.723212226,-1.764513585,A92,-0.765977267,30,-0.704925998,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.738667543,-0.61859513,0.918477168,A93,1.046986678,66,1.027078912,-0.428289566,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
2.74600468,2.185051939,-0.870183334,A93,-0.765977267,39,-0.704925998,2.334868926,A201,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.738667543,-0.660065004,0.918477168,A93,0.140504706,54,-0.704925998,-0.428289566,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.074920453,1.341831158,0.024146917,A93,1.046986678,36,1.027078912,2.334868926,A201,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
-0.738667543,-0.292861671,-0.870183334,A94,1.046986678,26,-0.704925998,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
0.256953092,0.211511246,0.918477168,A92,-0.765977267,41,1.027078912,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
-0.738667543,-0.500211044,0.918477168,A93,-0.765977267,34,1.027078912,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0.505858251,1.893345044,-0.870183334,A93,-0.765977267,27,1.027078912,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0.256953092,1.590295962,-0.870183334,A92,1.046986678,29,-0.704925998,-0.428289566,A201,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
0.75476341,1.493532921,0.918477168,A92,-1.67245924,53,-0.704925998,-0.428289566,A201,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.987572702,0.658464338,-0.870183334,A92,1.046986678,74,-0.704925998,2.334868926,A201,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
0.256953092,-0.181212009,0.918477168,A93,1.046986678,36,-0.704925998,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.75476341,2.605776221,0.024146917,A93,1.046986678,38,2.759083822,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
-0.738667543,-0.658647231,0.024146917,A93,-0.765977267,55,-0.704925998,-0.428289566,A202,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.489762384,0.491167067,0.024146917,A93,-0.765977267,30,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
2.248194362,0.472736011,0.024146917,A93,1.046986678,24,1.027078912,2.334868926,A201,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
-0.489762384,0.191662418,-1.764513585,A92,1.046986678,23,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.489762384,0.034289561,0.024146917,A93,1.046986678,23,1.027078912,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2.248194362,0.537599148,0.918477168,A93,0.140504706,26,-0.704925998,2.334868926,A201,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1.252573727,2.171583091,-1.764513585,A94,1.046986678,28,-0.704925998,-0.428289566,A201,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
0.256953092,1.115696287,-0.870183334,A92,1.046986678,44,1.027078912,2.334868926,A201,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1.750384045,0.540434695,0.918477168,A93,1.046986678,56,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
-0.738667543,0.497547047,-1.764513585,A92,1.046986678,20,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
0.75476341,0.545751346,-0.870183334,A92,1.046986678,24,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0.256953092,-0.128045504,-0.870183334,A93,-1.67245924,34,-0.704925998,-0.428289566,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.256953092,1.185167188,-0.870183334,A93,1.046986678,75,1.027078912,-0.428289566,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
2.248194362,2.948522962,-0.870183334,A92,1.046986678,24,1.027078912,-0.428289566,A201,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
-0.240857225,-0.014978068,-0.870183334,A93,1.046986678,38,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
-0.240857225,0.205131266,0.024146917,A93,-1.67245924,27,1.027078912,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.240857225,3.439781474,0.024146917,A92,1.046986678,38,-0.704925998,-0.428289566,A201,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.256953092,-0.380763627,0.918477168,A93,1.046986678,43,1.027078912,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1.003668569,1.411302059,0.024146917,A93,-0.765977267,35,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1.252573727,0.911182462,-0.870183334,A93,-0.765977267,35,1.027078912,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.738667543,-0.440664557,0.918477168,A93,-0.765977267,30,-0.704925998,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.240857225,-0.174477585,-1.764513585,A94,0.140504706,21,-0.704925998,-0.428289566,A201,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
1.252573727,2.758541314,0.918477168,A93,-0.765977267,30,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0.256953092,-0.213111913,0.918477168,A93,1.046986678,35,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0.256953092,-0.209921922,0.918477168,A92,-1.67245924,29,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
-0.738667543,0.040669541,0.024146917,A93,1.046986678,35,-0.704925998,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.256953092,-0.123083296,0.024146917,A93,1.046986678,63,-0.704925998,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0.256953092,0.498964821,0.024146917,A93,0.140504706,35,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1.501478886,-0.248910693,0.918477168,A93,1.046986678,24,-0.704925998,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1.252573727,0.787481725,-0.870183334,A93,1.046986678,42,-0.704925998,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
-0.489762384,-0.322989358,-0.870183334,A93,-0.765977267,36,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1.501478886,1.88448396,0.918477168,A93,-0.765977267,45,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1.252573727,0.501445924,-0.870183334,A93,-0.765977267,32,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.256953092,0.076822765,0.024146917,A92,1.046986678,23,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0.422889865,1.664020183,-0.870183334,A93,0.140504706,30,1.027078912,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.738667543,-0.626747327,0.918477168,A94,1.046986678,41,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2.248194362,1.98018367,-0.870183334,A93,-1.67245924,35,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.256953092,-0.108905561,0.918477168,A93,1.046986678,49,-0.704925998,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.256953092,0.766215123,-0.870183334,A92,1.046986678,26,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
-0.489762384,-0.698699332,0.918477168,A93,1.046986678,45,-0.704925998,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
0.256953092,0.127862611,-1.764513585,A92,1.046986678,22,-0.704925998,-0.428289566,A202,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
0.256953092,-0.327951565,0.918477168,A93,0.140504706,35,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-1.23647786,-0.721383707,-0.870183334,A93,1.046986678,50,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2.248194362,1.084505271,0.918477168,A93,1.046986678,46,1.027078912,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.008047933,-0.281873927,0.918477168,A93,1.046986678,46,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.75476341,1.532876136,-1.764513585,A93,1.046986678,63,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.074920453,1.019642134,0.024146917,A94,1.046986678,31,1.027078912,-0.428289566,A201,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0.256953092,-0.236859619,-0.870183334,A92,1.046986678,28,-0.704925998,-0.428289566,A201,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
0.256953092,2.93788966,-1.764513585,A92,1.046986678,23,1.027078912,-0.428289566,A201,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
0.008047933,0.700643099,-1.764513585,A93,0.140504706,26,-0.704925998,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.489762384,-0.085866742,-0.870183334,A93,-0.765977267,33,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
